country;central_bank;wikipedia_bank_url;source_type;source_label;wiki_name;cargo;start_year;end_year
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Ruth de Krivoy;President;1992;1994
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Antonio Casas González;President;1994;1999
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Diego Luis Castellanos;President;2000;2005
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Gastón Parra Luzardo;President;2005;2009
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Nelson Merentes;President;2009;2013
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Edmée Betancourt;President;2013;2013
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Eudomar Tovar;President;2013;2014
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Nelson Merentes;President;2014;2017
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Ricardo Sanguino;President;2017;2017
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Ramón Augusto Lobo Moreno;President;2017;2018
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Calixto Ortega Sánchez;President;2018;2025
Venezuela;Central Bank of Venezuela;https://en.wikipedia.org/wiki/Central_Bank_of_Venezuela;wikitable;President Took office Left office Notes | Presidents of the Central Bank of Venezuela;Laura Guerra Angulo;President;2025;Incumbent
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Nguyễn Lương Bằng;Governor;1951;1952
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Lê Viết Lượng;Governor;1952;1963
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Tạ Hoàng Cơ;Governor;1963;1974
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Đặng Việt Châu;Governor;1974;1976
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Hoàng Anh;Governor;1976;1977
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Trần Dương;Governor;1977;1981
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Nguyễn Duy Gia;Governor;1981;1986
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Lữ Minh Châu;Governor;1986;1989
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Cao Sĩ Kiêm;Governor;1989;1997
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Đỗ Quế Lượng;Governor;1997;1998
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Nguyễn Tấn Dũng;Governor;1998;1999
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Lê Đức Thúy;Governor;1999;2007
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Nguyễn Văn Giàu;Governor;2007;2011
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Nguyễn Văn Bình;Governor;2011;2016
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Lê Minh Hưng;Governor;2016;2020
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Nguyễn Thị Hồng;Governor;2020;2026
Vietnam;State Bank of Vietnam;https://en.wikipedia.org/wiki/State_Bank_of_Vietnam;wikitable;Governor Portrait Took office Left office Notes | List of Governors of the State Bank of Vietnam;Phạm Đức Ấn;Governor;2026;Incumbent
Yemen;Central Bank of Yemen;https://en.wikipedia.org/wiki/Central_Bank_of_Yemen;infobox;Governor;Ahmed Ghaleb al-Mabaqi;Governor;;
Zambia;Bank of Zambia;https://en.wikipedia.org/wiki/Bank_of_Zambia;infobox;Governor;Dr. Denny Kalyalya;Governor;;
Zimbabwe;Reserve Bank of Zimbabwe;https://en.wikipedia.org/wiki/Reserve_Bank_of_Zimbabwe;infobox;Governor;John Mushayavanhu;Governor;;
